custom_id,source_list,target_disease,error,model,q1_human_microarray_expression_profiling,q2_target_disease,q3_human_cns_tissue,q4_non_clinical,q5_case_control_design,q6_irrelevant_brain_region,q7_incompatible_technology,q8_inclusion_justification,q9_include_dataset,final_include,in_actual,q7_intermediate_phenotype,q8_familial_alzheimer_disease,q9_incompatible_technology,q10_inclusion_justification,q11_include_dataset,q7_familial_disease,q8_incompatible_technology,q9_inclusion_justification,q10_include_dataset
alzheimer-screened_E-MTAB-656,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens | justification: The study uses array-based transcription profiling on human RNA (microarray platform) as indicated by study type and technology fields.,Yes | evidence: Description and Sample annotations list Alzheimer's disease; Experimental Factors DISEASESTATE includes 'Alzheimer's disease' | justification: Alzheimer's disease samples are explicitly included in the study (AD vs normal vs FTLD).,"Yes | evidence: Organism part: middle temporal gyrus; Title: 'Alternative splicing in human temporal cortex' | justification: Samples derive from human temporal cortex (middle temporal gyrus), a CNS region.",No | evidence: Cell type/line: Not found; Samples described as temporal cortex from individuals (clinical history entries) | justification: No indication of patient-derived in vitro cell lines or model systems; samples are postmortem brain tissue.,Yes | evidence: Experimental Factors: DISEASESTATE with values 'normal' and 'Alzheimer's disease'; Experimental Designs include disease_state_design | justification: The design includes control (normal) and disease (Alzheimer's) groups enabling case/control comparisons.,"No | evidence: Organism part: middle temporal gyrus (temporal cortex) | justification: Temporal cortex is a brain region significantly affected in AD, not an excluded region like cerebellum.",,,,No,True,"Unclear | evidence: Disease state/staging lists 'Alzheimer's disease' but no Braak staging or NFT stage information provided | justification: The dataset labels samples as AD but does not report Braak stage (e.g., V/VI). It is therefore unclear whether AD samples meet the required Braak V/VI criterion.","No | evidence: Clinical/familial entries list familial FTLD mutations (MAPT, PGRN) but do not indicate familial AD; Disease states include 'Alzheimer's disease' without familial annotation | justification: Familial annotations pertain to FTLD cases; AD samples are not indicated to be familial-only.",No | evidence: Study type: transcription profiling by array; Technology: Array assay | justification: The assay platform is microarray-based; no RNA-seq or proteomics technologies are indicated.,"justification: Although this is a human microarray study of AD vs control using relevant CNS tissue (middle temporal gyrus) and appears to be a case/control design with sporadic AD, the dataset does not report Braak staging for AD samples. Inclusion criteria require AD samples classified as Braak V/VI (neocortical stage). Because Braak stage information is not provided, it is not possible to confirm the samples meet the required disease severity, so the dataset should be excluded.",No,,,,
alzheimer-screened_E-MTAB-7852,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Affymetrix Gene Chip Human Exon 1.0 ST array; Organism: Homo sapiens; Assay by Molecule: RNA assay. | justification: The study used human material (hiPS-derived neuronal cells) and performed microarray-based transcription profiling (Affymetrix Human Exon array) on RNA samples.,"Yes | evidence: Experimental Factors > Disease: normal, Alzheimer disease; Description: aimed to identify endogenous factors that modulate Aβ production; one cell line named AD4F-1. | justification: The dataset explicitly includes 'Alzheimer disease' as a disease factor and focuses on Aβ production, indicating relevance to AD.","No | evidence: Title: Cultures of hiPS cells and their differentiation into neuronal cells; Cell type: induced pluripotent stem cell; Organism part: Not found; Samples: neuronal cell cultures, differentiated from hiPS cells. | justification: Samples are in vitro differentiated neuronal cell cultures derived from hiPS cells, not primary human brain/CNS tissue.","Yes | evidence: Title and Description: cultures of hiPS cells and differentiation into neuronal cells; Cell line: 201B7, 253G4, AD4F-1; Experimental Designs: development or differentiation design. | justification: The dataset consists of patient-derived/established induced pluripotent stem cell lines differentiated in vitro into neurons (an in vitro disease model).","No | evidence: Description: Compare between samples from 38-day cultures and samples from 45- and 52-day cultures; Experimental Designs: development or differentiation design; Experimental Factors: time, disease, cell line. | justification: The study is a time-course/differentiation comparison across culture days and cell lines rather than a classical case versus control design of AD patients versus matched controls.",No | evidence: Organism part: Not found; Samples are cell cultures (hiPS-derived neurons) rather than sampled brain regions such as cerebellum. | justification: No brain regions are sampled; therefore it does not involve irrelevant brain regions like cerebellum.,,,,No,False,"No | evidence: Disease state/staging: Not found; Description and samples describe differentiation time points (days 38, 45, 52) rather than Braak staging or intermediate AD phenotypes. | justification: The dataset does not report Braak staging or intermediate AD phenotypes; it is an in vitro differentiation time-course.","No | evidence: Clinical/familial: Not found; Cell line names given (201B7, 253G4, AD4F-1) but no indication dataset contains only familial AD cases. | justification: There is no indication the AD material is exclusively familial AD; familial status not reported.","No | evidence: Study type: transcription profiling by array; Affymetrix Gene Chip Human Exon 1.0 ST array; Technology: Array assay. | justification: The technology used is microarray (compatible), not RNA-seq or proteomics.","justification: Exclude. Although this is human microarray data related to AD biology, the samples are hiPSC-derived neuronal cell cultures (in vitro disease model) rather than primary human CNS tissue, and the study is a differentiation/time-course design rather than a case/control comparison. These factors violate exclusion criteria (patient-derived in vitro models and non-case/control design) and inclusion criteria requiring human CNS tissue.",No,,,,
alzheimer-screened_E-MTAB-8283,alzheimer-screened,AD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: Human - One-color microarray; Technology: Array assay; Assay by Molecule: RNA assay. Title: miRNA PCR Array of cortex tissue... | justification: ArrayExpress metadata lists this as a one-color microarray (array-based RNA assay). Note: the title includes 'miRNA PCR Array' which could imply a qPCR panel, but repository annotations indicate an array assay.","Yes | evidence: Title and sample annotations list Alzheimer's disease; Experimental Factors: disease staging includes Alzheimer's disease, high-pathological control, normal. | justification: Dataset explicitly compares Alzheimer disease samples to controls.",Yes | evidence: Organism: Homo sapiens; Organism part: brain; Title specifies cortex tissue. | justification: Samples are derived from human brain (cortex) tissue.,No | evidence: Samples described as brain/cortex tissue; Cell type/line: Not found. | justification: No indication of patient-derived in vitro cell lines or disease models; samples are native brain tissue.,"Yes | evidence: Experimental design: disease state design; Experimental factors: disease staging (Alzheimer's disease, normal, high-pathological control). | justification: Study compares disease (AD) versus control groups (normal, HPC), consistent with case/control design.",No | evidence: Organism part: brain; Title indicates cortex tissue. | justification: Cortex is a CNS region relevant to AD neurodegeneration (not an excluded region like cerebellum).,,,,No,False,"Unclear | evidence: Clinical/familial annotations mention 'low neurofibrillary tangles', 'intermediate neurofibrillary tangles' and neuritic plaque descriptors; no explicit Braak staging provided. | justification: While samples are labelled 'Alzheimer's disease', the provided pathology descriptors indicate low/intermediate NFT burden and Braak stage (V/VI) is not stated. Cannot confirm AD cases meet the required Braak V/VI criterion.",No | evidence: Clinical/familial: Clinical information lists tangles/plaques; no mention of familial AD or known AD-causing mutations. | justification: No indication the dataset comprises exclusively familial AD cases.,"No | evidence: Technology: Array assay; Assay by Molecule: RNA assay; Study type: one-color microarray. | justification: No RNA-seq or proteomics technologies reported. (Caveat: title references 'PCR Array' which might imply qPCR, but repository metadata denotes array assay.)","justification: Although the dataset is human, uses brain (cortex) tissue, is disease vs control, and is annotated as an array-based RNA assay, two issues prevent confident inclusion: 1) Ambiguity in assay type (title suggests a PCR-based miRNA panel while metadata states microarray) and 2) lack of explicit Braak V/VI staging for AD samples (pathology descriptors indicate low/intermediate NFTs). Because inclusion requires confirmed microarray profiling and AD cases classified as Braak V/VI, this dataset should not be included without further clarification from the submitter or additional metadata.",No,,,,
lbd-screened_E-GEOD-16658,lbd-screened,LBD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Description: 'Total RNA was extracted from the PBMCs of 19 PD patients and 13 controls, labeled and hybridized to Exiqon microarrays spotted with probes for 733 human miRNAs.' | justification: Human samples profiled using microarray (Exiqon miRNA arrays).","Yes | evidence: Title: 'microRNA (miRNA) expression profiling of PBMCs of Parkinson's disease (PD) patients and controls'; Description: 'To investigate the role of miRNAs in the etiology of idiopathic PD...'; Sample attributes list Parkinson's disease patients. | justification: Dataset studies Parkinson's disease, which is a Lewy body disease (LBD).","No | evidence: Description: 'global miRNA expression profiling in peripheral blood mononuclear cells (PBMCs) of PD patients and controls.' Organism part: not found; samples are PBMCs. | justification: Samples are peripheral blood mononuclear cells (PBMCs), not brain/CNS tissue.","No | evidence: Description and samples indicate PBMCs from PD patients and controls; no mention of cell lines or in vitro disease models. | justification: Primary patient-derived blood cells (PBMCs) are clinical samples, not cell lines or experimental disease models.",Yes | evidence: Description: 'PBMCs of 19 PD patients and 13 controls'; Experimental Factors include DISEASE STATE and entries 'unaffected with parkinson´s disease' and various 'parkinson´s disease patient' entries. | justification: Study includes PD cases and unaffected controls (case/control design).,"Yes | evidence: Samples are PBMCs (peripheral blood), not brain regions; Organism part is not brain. | justification: No brain/CNS regions sampled; PBMCs are peripheral and therefore not regions affected by LBD neurodegeneration.",,,,No,False,,,,,,"No | evidence: Description: 'idiopathic PD'; Clinical/familial: Not found. | justification: Study describes idiopathic (sporadic) PD cases, not familial-only cohorts.",No | evidence: Technology: Array assay; assays hybridized to Exiqon microarrays; Assay by Molecule: RNA assay. | justification: Study used microarray technology (compatible with inclusion criteria).,"justification: Although this is human microarray data studying Parkinson's disease with a case/control design and compatible technology, all samples are peripheral blood mononuclear cells (PBMCs), not human CNS/brain regions. The inclusion criteria require CNS tissue from regions relevant to LBD; therefore the dataset should be excluded.",No
lbd-screened_E-GEOD-29889,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: The study used array-based transcription profiling (microarray) on human-derived material (Huh-7 hepatoma cell lines).,"No | evidence: Title and Description focus on Hepatitis C virus (HCV) infection and Huh-7 hepatoma cells; no mention of Lewy body disease or related terms. | justification: The dataset is about HCV susceptibility in hepatoma cell lines, not Lewy body diseases (LBD).","No | evidence: Samples are Huh-7 derived hepatoma cell types (hepatoma = liver cancer cell lines); Organism part: not found; Description describes in vitro hepatoma cell cultures. | justification: Samples are liver-derived in vitro cell lines, not human brain/CNS tissue.","Yes | evidence: Description: 'A variety of hyper-permissive cells have been subcloned... Huh-7 derived hepatoma cells...'; study uses Huh-7 derived cell cultures and in vitro HCV cell-culture system. | justification: The experiment uses in vitro hepatoma cell lines (cell-culture disease model), which meets the exclusion criterion for patient-derived in vitro models/disease models.","No | evidence: Experimental designs compare susceptible vs resistant cell lines and infected vs uninfected cell cultures; 'Experimental Designs: Not found' and factors are 'HCV INFECTION SUSCEPTIBILITY, HCV INFECTED'. | justification: The study is an in vitro comparison of cell lines/ infection states rather than a clinical case/control study of patients.","No | evidence: Organism part: not found; samples are hepatoma cell lines (liver-derived), not brain regions. | justification: No brain regions are sampled at all, so the criterion regarding irrelevant brain regions is not applicable/triggered.",,,,No,False,,,,,,No | evidence: Description and sample annotations contain no clinical or familial disease information; study concerns cell lines and HCV infection. | justification: The dataset does not involve familial LBD cases (in fact it does not involve LBD at all).,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The technology is array-based (microarray), which is compatible with the inclusion requirement for microarray expression profiling.","justification: Exclude. Although the study uses human microarray profiling, it is entirely an in vitro hepatoma (Huh-7) cell-line study of HCV infection, not Lewy body disease, and does not use human CNS tissue or a clinical case/control design. It also constitutes an in vitro disease model (exclusion criterion 4).",No
lbd-screened_E-GEOD-70845,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Organism: Homo sapiens | justification: Expression profiling was performed using array technology on human-derived material (SH-SY5Y cells).,"No | evidence: Description focuses on manganese-induced neurotoxicity and mentions Parkinson/manganism; Disease: Not found in sample annotations | justification: The study investigates manganese neurotoxicity in a cell line, not Lewy body diseases (LBD) specifically.","No | evidence: Cell line: SHSY5Y; Cell type: neuroblastoma cell line; Samples: cells grown in flask | justification: Samples are an in vitro neuroblastoma cell line, not human brain/CNS tissue samples.",Yes | evidence: Cell line: SHSY5Y; experimental description: SHSY-5Y cells exposed to manganese | justification: The dataset uses an in vitro patient-derived (neuroblastoma) cell line model rather than clinical tissue.,"No | evidence: Experimental Factors: treated with; description: cells were exposed to manganese with three replicates for each sample | justification: Design is an in vitro treatment experiment (treated vs. untreated cells), not a clinical case/control study of patients.","No | evidence: Organism part: Not found; samples are cell line cultures (no brain region reported) | justification: No brain regions were sampled; the dataset does not involve any CNS regions, relevant or irrelevant to LBD.",,,,No,False,,,,,,No | evidence: Clinical/familial: Not found; Disease state/staging: Not found | justification: No indication the study involves familial LBD cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The assay is microarray-based (compatible); no RNA-seq or proteomics reported.,"justification: Exclude. Although microarray on human-derived material, the study uses an in vitro SH-SY5Y neuroblastoma cell model exposed to manganese, not human CNS tissue from LBD patients. It does not pertain to Lewy body diseases or a clinical case/control design, so it fails inclusion criteria.",No
lbd-screened_E-MEXP-18,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Dataset uses microarray transcription profiling on human samples (array-based RNA assay).,"No | evidence: Sample metadata: Disease: cancer; Description: dataset profiles a broad range of normal tissues and cell lines; no mention of Lewy body disease, Parkinson's disease, or DLB. | justification: No indication the study targets Lewy body diseases (LBD); disease annotations show cancer or normal tissues rather than LBD.}",Yes | evidence: Sample metadata: Organism part: caudate nucleus; Organism: Homo sapiens; Developmental stage: adult. | justification: At least one human CNS sample (caudate nucleus) is included in the dataset.},"Yes | evidence: Additional attributes list CellLine: Daudi and CellType/hepatocyte; Description lists profiling of cell lines and tissues. | justification: Dataset contains in vitro cell lines (e.g., Daudi, hepatocyte cell preparations), indicating inclusion of non-clinical cell line samples.}","No | evidence: Experimental Designs include disease_state_design and organism_part_comparison_design, but sample annotations show cancer/normal and cell lines; no LBD cases or matched control group described; sample count listed as 1. | justification: There is no clear case/control design comparing LBD cases to controls; disease_state appears to reflect cancer/normal or diverse conditions rather than an LBD case/control study.}","Yes | evidence: Organism part: caudate nucleus (CNS) is present, but additional attributes list non-CNS cell types (hepatocyte) and cell lines (Daudi); disease annotations include cancer. | justification: While the caudate nucleus (a striatal region) is relevant to LBD, the dataset also contains non-CNS tissues and cell lines not relevant to LBD neurodegeneration. Overall the study is a broad tissue/cell-line compendium rather than focused on LBD-affected brain regions.}",,,,No,False,,,,,,No | evidence: Clinical/familial: Not found in sample annotations; no mention of familial LBD in description. | justification: No evidence that cases are familial LBD; familial status not reported.},No | evidence: Technology: Array assay; Study type: transcription profiling by array; Assay by Molecule: RNA assay. | justification: The study uses microarray technology (compatible). No RNA-seq or proteomics-only modalities reported.},"justification: Exclude. Although this is a human microarray dataset and includes at least one relevant CNS region (caudate nucleus), it is not about Lewy body diseases, lacks an LBD case/control design, and contains non-clinical cell lines and cancer samples. These factors fail multiple inclusion/exclusion criteria (not LBD-focused, contains in vitro cell lines, no LBD case/control), so it should not be included.",No
lbd-screened_E-MTAB-1194,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens; Title: Microarrays of frontal cortex (area 8) of Parkinson cases and controls | justification: Human samples profiled using microarray-based transcription profiling (RNA on array) as stated in study type and technology fields.,"Yes | evidence: Disease: Parkinson's disease; Title: Microarrays of frontal cortex (area 8) of Parkinson cases and controls; Experimental Factors: DISEASESTATE: Parkinson's disease, normal | justification: Parkinson's disease is a Lewy body disease (LBD); dataset explicitly compares Parkinson's disease cases to controls.","Yes | evidence: Organism part: frontal lobe (area 8); Title: Microarrays of frontal cortex (area 8); Organism: Homo sapiens | justification: Samples are from human frontal cortex (CNS tissue), a brain region.",No | evidence: Cell type/line: Not found; Samples described as frontal cortex tissue from Parkinson's disease and normal | justification: No indication of patient-derived in vitro cell lines or disease models; samples are native brain tissue.,"Yes | evidence: Experimental Designs: disease_state_design, Experimental Factors: DISEASESTATE with values Parkinson's disease and normal; Title indicates cases and controls | justification: Study compares disease (Parkinson's) vs normal control groups (case/control design).","No | evidence: Organism part: frontal lobe (area 8); Title: frontal cortex (area 8) | justification: Frontal cortex (area 8) is part of neocortex that can be affected in LBD (cortical Lewy pathology and cognitive/behavioral symptoms), so it is a relevant CNS region for LBD research.",,,,Yes,True,,,,,,No | evidence: Clinical/familial: Not found; DiseaseState values list Parkinson's disease (no familial annotation) | justification: No indication that cases are familial LBD-only; likely sporadic Parkinson's disease cases.,No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Data were generated by microarray (compatible); no RNA-seq or proteomics indicated.,"justification: This dataset meets inclusion criteria: human microarray expression profiling of CNS tissue (frontal cortex area 8) from Parkinson's disease (an LBD) cases and controls, with a case/control design, not a cell model, not familial-only, and uses compatible microarray technology. The sampled brain region is relevant to LBD.",Yes
lbd-screened_E-MTAB-2325,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Organism: Homo sapiens; Sample count: 41. | justification: Human samples profiled by microarray (array-based transcription profiling of human RNA).,"No | evidence: Title: Gene expression profiles in motor cortex of Control and Sporadic Amyotrphic Lateral Sclerosis patients; Disease (sample metadata): normal, Sporadic Amyotrophic Lateral Sclerosis. | justification: The study is of sporadic ALS, not Lewy body diseases (LBD).","Yes | evidence: Organism part: v4 cortex; Title indicates motor cortex samples. | justification: Samples are from human brain (motor cortex), a CNS tissue. (Post-mortem cortical tissue implied by clinical/PMI factors.)","No | evidence: Cell type/line: Not found; Experimental material: organ/tissue (motor cortex) from human donors. | justification: Samples are post-mortem human brain tissue, not patient-derived in vitro cell lines or disease models.","Yes | evidence: Experimental Designs: case control design, clinical history design; Experimental Factors include disease: normal, Sporadic Amyotrophic Lateral Sclerosis. | justification: The study explicitly uses a case–control design comparing ALS cases and controls.","Yes | evidence: Organism part: v4 cortex / motor cortex. | justification: Motor cortex is primarily implicated in ALS; it is not a primary or commonly targeted region in Lewy body diseases (which mainly affect substantia nigra, limbic structures and association cortices). Therefore the sampled region is not clearly relevant to LBD neuropathology.",,,,No,False,,,,,,No | evidence: Disease listed as Sporadic Amyotrophic Lateral Sclerosis; Clinical/familial metadata include familial anamnesis but disease classification is sporadic. | justification: Cases are described as sporadic ALS rather than familial LBD; familial anamnesis entries do not indicate familial LBD-only cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The assay technology is microarray, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude: although this is a human microarray case–control study using CNS tissue, the disease is sporadic ALS (not LBD) and samples are from motor cortex, a region relevant to ALS but not to Lewy body disease neuropathology. Thus it fails the disease and brain-region inclusion criteria.",No
lbd-screened_E-MTAB-2374,lbd-screened,LBD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; HG U133 plus 2.0 arrays; Assay by Molecule: RNA assay; Organism: Homo sapiens. | justification: Human RNA was profiled using Affymetrix HG U133 Plus 2.0 microarrays, so this meets the human microarray expression profiling requirement.","No | evidence: Title/Description: Transcriptional profiling of cerebrospinal fluid cells of multiple sclerosis patients; Description and experimental factors focus on multiple sclerosis and other non-LBD diseases. | justification: The study is primarily about multiple sclerosis (with other neurological conditions listed). Although 'Parkinson's disease' appears among recorded diagnoses, the dataset is not focused on Lewy body diseases.","No | evidence: Organism part: cerebrospinal fluid; Samples: RNA from fresh cerebrospinal fluid samples / cerebrospinal fluid cells. | justification: Samples are CSF cells rather than brain parenchyma or defined CNS regions. Inclusion requires samples from CNS brain regions relevant to LBD, which CSF cell preparations do not provide.",No | evidence: Samples described as fresh cerebrospinal fluid samples from patients; no cell lines or in vitro disease models reported. | justification: Data derive from ex vivo patient CSF cells rather than patient-derived immortalized cell lines or experimental disease models.,Yes | evidence: Experimental Designs: disease state design; Experimental Factors: disease; Disease list includes multiple diagnoses and controls ('unknown - not multiple sclerosis'). | justification: The study uses a disease-state (case vs control) design comparing disease groups and non-MS/controls.,"Yes | evidence: Organism part: cerebrospinal fluid (not specific brain regions). | justification: CSF cell samples are not samples of brain regions that are directly affected by LBD neurodegeneration (e.g., substantia nigra, cortical regions), so they do not meet the requirement for relevant CNS region sampling.",,,,No,False,,,,,,"No | evidence: Clinical/familial: Not found; Disease entries list sporadic clinical diagnoses (MS subtypes, PD, etc.). | justification: No indication the dataset is restricted to familial LBD cases.",No | evidence: Technology: Array assay; HG U133 plus 2.0 microarrays used; Assay by Molecule: RNA assay. | justification: The platform is microarray-based (compatible); no RNA-seq or proteomics-only data reported.,"justification: Exclude. Although this is a human microarray, case/control transcription profiling study, it is focused on multiple sclerosis (not LBD) and uses cerebrospinal fluid cells rather than brain regions affected by Lewy body diseases. Presence of a small number of Parkinson's disease-labelled samples does not make the dataset LBD-focused nor provide relevant brain-region data for LBD analyses.",No
lbd-screened_E-MTAB-4164,lbd-screened,LBD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay; Assay count: 32 | justification: The study uses array-based transcription profiling (microarray) on human-derived samples (RNA assay), matching the microarray expression profiling requirement.","Yes | evidence: Description and Experimental Factors list Disease: parkinson's disease, normal; Title: Rotenone susceptibility phenotype ... model of idiopathic Parkinson’s disease | justification: The dataset studies Parkinson's disease (idiopathic PD), which falls under Lewy body diseases (LBD).","No | evidence: Samples: Cell type: olfactory neurosphere-derived cell; Organism part: Not found; Description: cells derived from the olfactory epithelium of idiopathic PD patients | justification: Samples are patient-derived olfactory neurosphere (hONS) cells from the olfactory epithelium, not human brain/CNS tissue.","Yes | evidence: Title: ... patient cells as a model of idiopathic Parkinson’s disease; Description: cells derived from the olfactory epithelium ... PD-hONS cells; Samples list cell type: olfactory neurosphere-derived cell; Experimental Designs include compound treatment design | justification: The study uses patient-derived in vitro cellular models (hONS cells) and tests compound treatments (rotenone), i.e., an in vitro disease model, which meets the exclusion criterion.","Yes | evidence: Experimental Designs: case control design, compound treatment design; Experimental Factors: disease (parkinson's disease, normal); Sample count: 32 | justification: The design includes case (PD) and control (normal) groups, indicating a case/control study component.","No | evidence: Organism part: Not found; Samples are olfactory neurosphere-derived cells (from olfactory epithelium) rather than sampled brain regions | justification: No brain regions are sampled; the dataset uses peripheral olfactory-derived cells, so the question of irrelevant brain regions is not applicable.",,,,No,False,,,,,,No | evidence: Clinical/familial: Not found; Title/Description: idiopathic Parkinson’s disease | justification: The study concerns idiopathic (sporadic) Parkinson's disease; no indication it is limited to familial LBD cases.,"No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: The assay is array-based (microarray) and RNA profiling, which is compatible with the required technology.","justification: Although the dataset is human, microarray-based, case/control and targets Parkinson's disease (an LBD), it uses patient-derived olfactory neurosphere-derived in vitro cell models rather than human CNS/brain tissue. This violates exclusion criterion 4 (patient-derived in vitro models) and the requirement for CNS tissue, so it should be excluded.",No
lbd-screened_E-MTAB-6667,lbd-screened,LBD,,gpt-5-mini-2025-08-07,Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay. | justification: The study uses array-based transcription profiling (microarray) on RNA samples.,"No | evidence: Title/Description: CEDAR cohort of 323 healthy European individuals; description focuses on cis-eQTLs in immune cells and colonic biopsies and integration with IBD loci. 'Disease' attribute contains many incidental values including 'parkinson', but the study is not about Lewy body diseases. | justification: The study is a healthy cohort cis-eQTL project unrelated to LBD; any mention of 'parkinson' appears as incidental clinical metadata rather than the study focus.","No | evidence: Organism part: blood, rectum, transverse colon, ileum; Cell types: CD14-positive monocyte, CD15 positive leukocyte, B cell, T cell, thymocyte, platelet. No brain/CNS tissues listed. | justification: Samples are peripheral immune cells and intestinal biopsies, not human brain/CNS tissue.",No | evidence: Samples are primary immune cell types and intestinal biopsies from human donors (cell type descriptors and organism part indicate primary cells/biopsies). | justification: The dataset uses primary cells and tissue biopsies from donors rather than patient‑derived in vitro cell lines or experimental disease models.,"No | evidence: Experimental Designs: Not found; Description: cohort of healthy individuals for cis-eQTL mapping (no case/control groups described). | justification: This is an observational cohort/cis-eQTL study of mostly healthy individuals, not a case vs control design.","No | evidence: Organism part lists blood and intestinal sites only (rectum, transverse colon, ileum); no brain regions sampled. | justification: No brain regions are involved, so the question of irrelevant brain regions is not applicable; dataset does not sample any (relevant or irrelevant) CNS regions.",,,,No,False,,,,,,No | evidence: Description and metadata describe a healthy cohort; clinical/familial attributes list general clinical history and BMI but no indication that the study involves familial LBD cases. | justification: The dataset does not consist of familial LBD cases.,No | evidence: Technology: Array assay; Study type: transcription profiling by array. | justification: The assay is microarray-based (compatible); no RNA-seq or proteomics technologies indicated.,"justification: Exclude: Although the dataset uses appropriate microarray technology, it does not meet key inclusion criteria for LBD studies. It is a cis-eQTL cohort of peripheral immune cells and intestinal biopsies from mainly healthy individuals, not a study of Lewy body diseases, does not include CNS tissue relevant to LBD, and is not a case/control LBD design.",No
lbd-screened_E-MTAB-7,lbd-screened,LBD,,gpt-5-mini-2025-08-07,"Yes | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Study uses microarray-based transcription profiling on human samples (array assay, RNA).","No | evidence: Title: Transcription profiling of 51 human breast cancer cell lines; Description: A cell line comparison experiment for breast cancer 51 cancer cell lines | justification: Dataset is focused on breast cancer cell lines, not Lewy body diseases.","No | evidence: Samples: cell lines listed (HS578T, SUM52PE, HCC3153, ...); Organism part: Not found; Experimental Designs: in_vitro_design, cell_type_comparison_design | justification: Samples are human breast cancer cell lines (in vitro) and no brain/CNS tissue or organism part is reported.","Yes | evidence: Experimental Designs: in_vitro_design, cell_type_comparison_design; Experimental Factors > Source Characteristics: Cellline: HS578T, SUM52PE, HCC3153, ... | justification: This is an in vitro study using established patient-derived cancer cell lines rather than primary patient CNS tissue.","No | evidence: Experimental Designs: in_vitro_design, cell_type_comparison_design, co-expression_design; Sample count: 51; No disease state/staging or case/control groups reported. | justification: Design compares cell lines (cell type comparison) rather than a clinical case vs. control study.","Yes | evidence: Samples are breast cancer cell lines (no brain regions reported); Organism part: Not found | justification: No brain/CNS regions are sampled; tissue is non-neural (breast cancer cell lines), therefore not relevant to LBD-affected brain regions.",,,,No,False,,,,,,"No | evidence: Clinical/familial: Not found; Description: breast cancer cell lines, no familial LBD reported | justification: Dataset does not concern familial LBD cases.","No | evidence: Study type: transcription profiling by array; Technology: Array assay; Assay by Molecule: RNA assay | justification: Technology is microarray-based expression profiling, which is compatible with inclusion (not RNA-seq or proteomics).","justification: Exclude. Although the dataset is human microarray expression profiling, it focuses on breast cancer cell lines (in vitro) and does not involve human CNS tissue or brain regions relevant to LBD, is not a case/control clinical study, and does not pertain to Lewy body diseases.",No
